"","t1","t2","t3","t4","t5","v","north","east","time","err.rms","err.metres","err.millisecs","sound.type","low.peak.score"
"27",46.6659406469113,46.7354928266931,46.8051611202975,NA,46.7350283714024,344.091588483172,4565864.2132034,279013.655935878,46.6551274471914,2.96850028004324,0.283653475175953,0.824354574973357,"oriole song?",0.613418440569064
"28",45.7231735202898,45.6672071613889,45.573039698591,NA,45.6407334480499,344.091588483172,4565831.37102889,279045.302004081,45.5837416668422,13.6914376528779,4.95154222962489,14.3901867855949,"dickcissel",0.750134993963311
"29",48.3758046116634,48.3250629788416,48.2412289767881,NA,48.2963829255075,344.091588483172,4565829.91728743,279043.321372943,48.2380940122925,23.4646910037065,2.91458958000263,8.47038892421275,"dickcissel",0.719945617223995
"30",51.1235717519216,51.0678371071564,51.0018844441841,NA,51.1927756025052,344.091588483172,4565860.27608055,279030.196823344,51.0966639090331,246.021555296072,38.4580283192701,111.766836523965,"oriole song?",0.66929156983635
"31",53.1224204920259,53.0959464882319,53.1880249312522,NA,53.1468044428887,344.091588483172,4565966.57723245,279069.556489284,52.7745594730398,70.6111110230546,0.545225337848347,1.58453550187557,"dickcissel",0.731234166191878
"32",54.2366886968927,54.3070536508184,54.6716509368365,NA,54.306240854321,344.091588483172,4565799.75432114,279091.761964726,54.5353231204207,199.989878843459,150.872412585068,438.465855123471,"oriole song?",0.591985797545075
"33",56.885456917539,56.955474309537,57.0252594713792,NA,56.9551259643032,344.091588483172,4565864.32481767,279013.578800627,56.874835096813,2.9690404879385,0.287551979908277,0.835684421045763,"oriole song?",0.654221144991611
"34",58.2952421492224,58.2706255879276,58.3639827354797,NA,58.3212521007792,344.091588483172,4565957.97570182,279063.696918663,57.9776246850384,60.4391983948087,0.505411412989899,1.46882815478826,"dickcissel",0.716601011045296
"35",61.1135280890171,61.3389075277335,61.2530984575576,NA,61.2918809060539,344.091588483172,4565828.38622804,279042.157851836,61.2514702058271,20.0464025182048,47.9137708903522,139.247143766478,"oakalee",0.64869293723554
"36",60.8936571022916,60.9641386542739,61.0331107166751,NA,60.9639064251076,344.091588483172,4565863.78825522,279013.89291534,60.8846594011404,7.08540278138806,0.712711196087184,2.07128340227369,"oriole song?",0.708813319790508
"37",63.4443873199285,63.394226870642,63.3100455610756,NA,63.3650827207093,344.091588483172,4565829.68712547,279043.116180951,63.3066360847961,23.7109618168117,2.896532805752,8.41791227306813,"dickcissel",0.666614264930984
"38",64.6322762617499,64.702060475062,64.7717285748744,NA,64.7017121345629,344.091588483172,4565864.222223,279013.665330154,64.6217197926387,3.48217399924519,0.335656159573593,0.975484931361546,"oriole song?",0.645138117228375
"39",65.4671814741788,65.4106345513889,65.3165832013688,NA,65.3839286124943,344.091588483172,4565830.84837597,279045.868140008,65.3253975735392,11.2795066294759,4.24364198188951,12.33288497576,"dickcissel",0.737940981966327
"40",67.4081015165227,67.4782337959746,67.5484821884719,NA,67.4781176829291,344.091588483172,4565864.64741232,279013.447234985,67.3970550258563,1.88566335783777,0.18058730756586,0.52482337148062,"oriole song?",0.753474259253388
"41",69.5822463599665,69.5319695349812,69.4476716713799,NA,69.5025930067565,344.091588483172,4565829.57533931,279043.204861538,69.4440318076225,22.6189337752981,2.778476930221,8.07481793573947,"dickcissel",0.759240482455207
"42",71.1672601876905,71.2373938778011,71.3067147602449,NA,71.2368133008962,344.091588483172,4565864.03210479,279013.662666473,71.1571346931535,4.04919106831001,0.398481592665978,1.15806839226314,"oriole song?",0.720441404225906
"43",74.6945753959603,74.6713520882692,74.7678449317258,NA,74.7216305494205,344.091588483172,4565922.39351965,279048.973462052,74.4878486234022,25.2410042857881,0.309634380081686,0.89986035824537,"dickcissel",0.697704925021046
"44",76.565078552147,77.0434746189665,76.9609164627751,NA,76.9995829409913,344.091588483172,4565780.98155063,279014.494352173,76.8020790619069,134.449128766547,82.1650590840606,238.788339599527,"chonk",0.741237722929426
"45",77.6258829721964,77.6012667209395,77.6956677222218,NA,77.6946226926873,344.091588483172,4565866.34755197,279033.463890204,77.5898985109239,253.474523748139,9.82478124260749,28.5528085296045,"oriole song?",0.611183577852631
"46",78.6512436545529,78.6009664437187,78.5167840468254,NA,78.5721702582987,344.091588483172,4565829.84698738,279043.124829441,78.5138403790328,24.4832031737978,3.02083996323593,8.77917410464005,"dickcissel",0.759396915899294
"47",80.1706433523868,80.2394994131391,80.3099810807221,NA,80.2390349540447,344.091588483172,4565864.72739383,279013.427082275,80.1582121352551,0.771361612301962,0.0701159693268917,0.203771239035448,"oriole song?",0.709426177143733
"48",82.1436587486661,82.1198553369351,82.0362531103679,NA,82.0731774271018,344.091588483172,4565809.71068044,279033.54118658,81.9727991983097,16.4923436994242,0.525260882327452,1.52651474173755,"oakalee",0.632091854099753
"49",83.1852449265604,83.1926761662867,83.0515987246073,NA,83.221123880864,344.091588483172,4565855.58533766,279026.264776563,83.1492031833645,133.422197797674,35.864489109707,104.2294851432,"yellowthroat",0.413720675537321
"50",84.4696876801569,84.419409333786,84.3354572681367,NA,84.3904963817159,344.091588483172,4565829.8047466,279043.135774142,84.3321570428641,24.0955512237502,2.94220603942472,8.55064796089488,"dickcissel",0.728933179861853
"51",85.926078757244,85.9953991065466,86.3374723880298,NA,85.9949346485948,344.091588483172,4565801.29955059,279088.123223993,86.2134590404035,199.932363233115,144.509639165801,419.974344048426,"oriole song?",0.654977679698454
"52",88.2281759168833,88.2977280631349,88.3661190717195,NA,88.2972636080681,344.091588483172,4565863.3650382,279014.137170445,88.2191294551111,8.55072614319285,0.835794704880827,2.42898906237489,"oriole song?",0.632812524213904
"53",89.7551868777567,89.7626181770255,89.855509417886,NA,89.7918789178966,344.091588483172,4565874.12379081,279025.100748218,89.7004868205502,1.59290121012908,0.0532657848075739,0.154801182564156,"yellowthroat",0.443221334464505
"54",91.6326679111918,91.5821577702825,91.4982064326332,NA,91.5532450689344,344.091588483172,4565829.80688686,279043.244798539,91.494885691133,23.4099312394398,2.88498459229763,8.38435082070806,"dickcissel",0.628179363582384
"55",92.2505953859704,92.3191126585143,92.598639904299,NA,92.3193449204551,344.091588483172,4565807.88136681,279079.738113502,92.5071121782842,173.574915147469,126.472684230893,367.555291858227,"oriole song?",0.676402809942382
"56",94.5340095314751,94.6027483980096,94.6056512217653,NA,94.6024000591589,344.091588483172,4565843.36852773,279045.200681266,94.6518232193768,29.4611304363501,49.6691946064895,144.348761402282,"oriole song?",0.459260983929936
"57",95.9795912784899,95.9341908855208,95.8408356017685,NA,95.8998212785672,344.091588483172,4565825.10950714,279042.322315998,95.8334227986319,20.4452757435729,2.13672950831625,6.20976966549925,"yellowthroat",0.354225047099587
"58",98.0531543420233,98.0598889217215,98.4956626735732,NA,98.0889172824897,344.091588483172,4565767.63258879,279028.237625368,98.3298272518953,341.92932357234,155.727328829597,452.575227183191,"yellowthroat",0.458671374867648
"59",99.8196527198237,99.7689111856857,99.6850773466752,NA,99.7402311881295,344.091588483172,4565829.91750117,279043.321282638,99.6819428362982,23.4652985466429,2.91475900657722,8.47088131222878,"dickcissel",0.679815486049748
"60",101.513093356728,101.581135841896,101.651965050007,NA,101.581251955352,344.091588483172,4565864.84735788,279013.643349176,101.500407590857,0.13388007225174,0.0117661778488462,0.0341949011329047,"oriole song?",0.698683295737115
"61",105.675352082747,105.625191346897,105.541009556407,NA,105.596627594538,344.091588483172,4565829.95015796,279043.040183692,105.538385955945,25.5658567295182,3.15017979490637,9.15506190893252,"dickcissel",0.739716101676551
"62",106.781817741599,106.788784556793,106.87459249727,NA,106.80922054803,344.091588483172,4565867.19622548,279024.661257247,106.736772499692,3.04182555238581,0.126042849310826,0.366306104332424,"yellowthroat",0.449699821694972
"63",105.861939357326,105.81142948371,105.727478590322,NA,105.782865279321,344.091588483172,4565829.96338658,279043.198892798,105.72462538441,24.5268924963085,3.03730753707209,8.82703221680361,"oriole song?",0.598111394622197
"64",109.311513907213,109.261352257465,109.334156318558,NA,109.235806972871,344.091588483172,4565855.36414848,279033.192921472,109.234878956395,44.7194579309613,5.96544999358941,17.3368085511371,"oakalee",0.479834846338487
"65",110.741285020918,110.691123556295,110.607056657251,NA,110.662211045436,344.091588483172,4565829.79799395,279043.083644372,110.603863772718,24.4472945886248,2.98420732907818,8.67271223406882,"dickcissel",0.760611629928997
"66",112.247712006894,112.315870800413,112.387280779993,NA,112.315986914201,344.091588483172,4565865.29325383,279013.359239508,112.234076325356,2.58306739115789,0.221779498503969,0.644536239556506,"oriole song?",0.695368027753461
"67",113.526554358789,113.531431157123,113.437726960565,NA,113.55059000772,344.091588483172,4565868.53209388,279023.673816603,113.588582618134,158.414930125821,60.4318272663672,175.627156515983,"yellowthroat",0.402036718088673
"68",114.17755859391,114.122172557379,114.029514156642,NA,114.094073142619,344.091588483172,4565829.79733282,279045.72994075,114.033983731812,10.8015992526257,3.11843842544682,9.06281504640538,"oakalee",0.749000726914593
"69",115.880945138422,115.830668100593,115.746602106626,NA,115.801988127513,344.091588483172,4565829.90438738,279043.107200603,115.743713560015,24.849676162944,3.05753456986508,8.8858160797924,"dickcissel",0.738496109149695
"70",116.86760575119,116.992078998685,116.907084206552,NA,116.94528541777,344.091588483172,4565849.32764405,279043.417589065,116.972311284738,7.75580117754549,44.6301692267202,129.704330824997,"oakalee",0.415398014158307
"71",116.850600557102,116.918643480391,116.920152965038,NA,116.918643480391,344.091588483172,4565843.49931466,279044.735239749,116.967022850758,29.6426823496431,49.1513341544735,142.843753813172,"oriole song?",0.646829431931577
"72",119.792902854186,119.764106640843,119.859203813132,NA,119.816125606882,344.091588483172,4565915.96389404,279051.017508516,119.598200795412,9.93114804146729,0.130587815954142,0.379514699937305,"dickcissel",0.71294692211583
"73",120.198673855832,120.266831402655,120.335453396134,NA,120.222476746971,344.091588483172,4565846.70571706,279046.24668606,120.306422549218,182.899335135835,47.0255674921143,136.665844403267,"oriole song?",0.643718814610859
"74",121.587567740732,121.592792856846,121.507913748415,NA,121.610790479016,344.091588483172,4565863.50758567,279024.268911328,121.643098439774,100.873093802035,54.0400356466443,157.051312660283,"yellowthroat",0.587966529381559
"75",122.597496029385,122.547103406618,122.463154406017,NA,122.518307622179,344.091588483172,4565829.85882808,279043.173998357,122.459999993671,24.1334233036422,2.96494029015397,8.61671830812269,"dickcissel",0.732147985120182
"76",124.044830205773,123.989561109715,123.897136318827,NA,124.1138004643,344.091588483172,4565865.96230287,279043.228172133,123.979875545075,448.509398747879,36.2720970481329,105.414076548712,"oriole song?",0.52811094704333
"77",126.460914207587,126.426776346485,126.325872260439,NA,126.205460825193,344.091588483172,4565815.74716454,279039.612142567,126.298903842799,61.2872913456941,30.5941084635821,88.9126892012889,"oriole song?",0.583134272862482
"78",127.609860202397,127.558886348628,127.475052356781,NA,127.530206298786,344.091588483172,4565829.91658362,279043.432460836,127.471886751345,22.7731614842663,2.85499038172401,8.29718155654255,"dickcissel",0.668645857621089
"79",129.284077197347,129.290231206692,129.374993976912,NA,129.309041574878,344.091588483172,4565866.34571892,279024.690396809,129.239263950152,1.580514677904,0.06721880597932,0.195351494279865,"yellowthroat",0.60860816675088
"80",132.854147400886,132.803166575488,132.718972729443,NA,132.774134214783,344.091588483172,4565829.73884586,279043.492123312,132.715633283473,21.6287694116485,2.73798522655974,7.9571408258753,"dickcissel",0.702078779358063
"81",133.861138561895,133.80505573191,133.71251325676,NA,133.777536827756,344.091588483172,4565829.99200844,279046.034984749,133.717279750253,10.4244131398604,3.14825459837693,9.14946689704067,"oakalee",0.742388910104381
"82",132.176237007994,132.1259587856,132.040613535116,NA,132.096233092914,344.091588483172,4565829.35296607,279043.280817139,132.037355621274,21.5220652314574,2.73787399327488,7.95681755937132,"oriole song?",0.464761871914521
"83",136.087465156835,136.151676016447,136.224130946642,NA,136.154114403521,344.091588483172,4565865.4684031,279014.454289261,136.072913911226,2.51248116206202,0.190960930641088,0.554971225779985,"oriole song?",0.588713222145467
"84",137.756271979862,137.76149715753,137.846957841161,NA,137.780423912193,344.091588483172,4565866.63417127,279024.818347505,137.710534597651,1.40378356498478,0.0591796730185619,0.171988142109019,"yellowthroat",0.448268761716054
"85",139.940100663032,139.889127301293,139.805178006221,NA,139.860331415847,344.091588483172,4565829.85897375,279043.45038732,139.801955087864,22.4063052237037,2.81739317042462,8.1879164290074,"dickcissel",0.661600706693972
"86",141.204812568134,141.156625426246,141.071049706797,NA,141.109251079523,344.091588483172,4565815.81355333,279046.09869919,141.027845693168,58.9862962623205,2.63229425749495,7.64998141657183,"oakalee",0.597695494618265
"87",142.578136007641,142.491862353201,142.714919809701,NA,142.645018410006,344.091588483172,4565862.24842639,279014.009974183,142.570075129097,5.09202077904327,27.0034268203128,78.4774395077472,"oriole song?",0.4830505335298
"88",144.927400720898,144.876426191225,144.792358857551,NA,144.848210221497,344.091588483172,4565830.11527307,279043.375064528,144.790021581886,24.2631254846738,3.0888588042722,8.97685066318692,"dickcissel",0.719051037732124
"89",146.08556075091,146.091482607417,146.17682701001,NA,146.110177095604,344.091588483172,4565866.65530613,279024.690943837,146.040154423467,1.54046521440806,0.0649924606630938,0.188881282886322,"yellowthroat",0.397929468693229
"90",147.187495343602,146.590080510075,147.038867357807,NA,147.103659870364,344.091588483172,4565806.2033514,279111.426617728,146.847355791743,6.23149999596819,88.5250160759978,257.271665565074,"oakalee",0.491623937344066
"91",148.384338756642,148.448665516051,148.522049111622,NA,148.451220008302,344.091588483172,4565866.1804802,279014.077556789,148.368363542983,1.3388436396823,0.0978153633754826,0.284271300576318,"oriole song?",0.564667037912835
"92",152.491663358003,152.440805584827,152.357552106819,NA,152.412473857304,344.091588483172,4565830.09676047,279043.319193714,152.354360162644,24.2081446389027,2.96719393028264,8.62326784378152,"dickcissel",0.55377915053865
"93",154.080811960032,154.086153257582,154.171265672891,NA,154.10577672032,344.091588483172,4565866.47727982,279024.876957241,154.035549621987,2.74773607115267,0.11609178803666,0.337386300398731,"yellowthroat",0.487035586538687
"94",156.315127856932,156.374113699442,156.397452585948,NA,156.377248773749,344.091588483172,4565840.37570849,279042.944643418,156.430479015943,58.3064921190355,49.0121134887023,142.439150299367,"oriole song?",0.618001129414528
"95",157.517253260811,157.467201599937,157.383240229144,NA,157.438169314047,344.091588483172,4565829.74727322,279043.045730901,157.379802131128,24.3817695941779,2.94630880539067,8.56257143157326,"dickcissel",0.716392770669823
"96",158.961460625561,158.93928258423,158.8531249577,NA,158.890746347182,344.091588483172,4565801.61367197,279033.216025308,158.768764752145,4.07513671604459,0.103498906815194,0.300788831460364,"oakalee",0.572095842000368
"97",159.577142506659,159.636476412297,159.174345405571,NA,159.639147018617,344.091588483172,4565899.70403228,278991.075944651,159.450508520123,176.413206045182,94.2325640581784,273.858958521989,"oriole song?",0.737942487866825
"98",163.129395609043,163.089103135592,162.996442058319,NA,163.052061928011,344.091588483172,4565821.35978857,279040.851388578,162.977521999249,24.9912732405532,1.63342187627371,4.74705552517042,"oakalee",0.725129120024154
"99",164.49649247344,164.446447620517,164.362381556674,NA,164.417419283555,344.091588483172,4565829.74379831,279043.044441837,164.359038459369,24.4195417036231,2.96175308633689,8.60745564689016,"dickcissel",0.684407801345988
"100",167.547686606563,167.607252639814,167.679823343093,NA,167.609691015444,344.091588483172,4565865.06361766,279015.22517993,167.530921687289,1.62584798804039,0.112244877826895,0.326206398481562,"oriole song?",0.696594757381778
"101",166.663855699134,166.608004207683,166.513950760542,NA,166.581762134777,344.091588483172,4565831.57938648,279045.148462198,166.525208205954,14.7097890981578,5.18105031167278,15.0571838576814,"dickcissel",0.774669633965986
"102",169.668464649015,169.618304364831,169.534355555884,NA,169.589276422595,344.091588483172,4565829.75165216,279043.09544267,169.530906362099,24.0747306277607,2.92064967496892,8.48800079026563,"dickcissel",0.748157246998162
"103",172.622773967068,172.58480428273,172.593977386897,NA,172.539287107621,344.091588483172,4565842.35771631,279033.484857676,172.529729483319,1.55495094499662,0.451145667360495,1.31112088310336,"chit",0.582993129988218
"104",173.217477452394,173.1949511601,173.109258357454,NA,173.170450914357,344.091588483172,4565869.93523145,279022.535318773,173.255955229695,25.3826314178783,63.4702003262479,184.457285358348,"oakalee",0.445040242533341
"105",171.89999495722,171.958284405633,172.032249303321,NA,171.558386277475,344.091588483172,4565909.40404899,279023.125067747,171.806815736947,876.600602525959,76.5587448769013,222.495252541302,"oriole song?",0.531643179694774
"106",175.026539982876,174.976378844839,174.892428606873,NA,174.94746652222,344.091588483172,4565829.80360341,279043.080908283,174.889135880885,24.4434955137907,2.97070034950393,8.63345820977314,"dickcissel",0.600747674646359
"107",173.524226654214,173.628151241741,174.201071817,NA,173.891736508429,344.091588483172,4565921.52196608,279082.366063936,173.847843972183,2583.00557175127,133.082983208099,386.766162447494,"chonk",0.700389890283816
"108",176.926671587822,176.871053702548,176.778628156248,NA,176.843999491131,344.091588483172,4565830.56200043,279045.522402135,176.78516420176,13.3809978040185,3.84705156117279,11.1803127130523,"oakalee",0.689821002592751
"109",179.836758762103,179.786364521729,179.702645057881,NA,179.757567812943,344.091588483172,4565829.86922196,279043.169826772,179.699292088913,24.1151252616998,2.93723015342062,8.53618702615936,"dickcissel",0.751612317998802
"110",178.369831056344,178.429280752794,178.593580206849,NA,178.432067457315,344.091588483172,4565867.59789963,279035.629767612,178.458496362518,158.972078635657,34.5481890698607,100.404050044223,"oriole song?",0.562345720406414
"111",181.054190407288,181.113757185144,181.185748222708,NA,181.116543934985,344.091588483172,4565864.67269084,279015.486690004,181.03840981617,5.69112865010019,0.398457908105842,1.15799956012388,"oriole song?",0.648655681945326
"112",182.232644556823,182.177142234166,182.083206294773,NA,182.151597232106,344.091588483172,4565980.55222546,278955.61492033,182.606921304564,0.296539283174401,308.991670658571,897.992514204347,"dickcissel",0.546132491970763
"113",185.137508306361,185.197538583207,185.213329913287,NA,185.199396386746,344.091588483172,4565841.39033608,279042.769115838,185.250922252807,54.6471558516632,48.266668025803,140.27273447332,"oriole song?",0.667195390702247
"114",185.57563768054,185.55566620131,185.651343520412,NA,185.604782106626,344.091588483172,4565873.82090354,279032.20545323,185.507936695465,55.8157761653932,1.73477070999215,5.04159580778879,"dickcissel",0.728394694014565
"115",186.958360046145,186.901696007417,186.807875221981,NA,186.876382973722,344.091588483172,4566015.30952722,278932.357156184,187.452982721677,3.15349643756354,391.901979267954,1138.94670019555,"dickcissel",0.674735241517028
"116",193.290708758115,193.234509706871,193.141502599337,NA,193.208964683578,344.091588483172,4565831.69884903,279045.311641548,193.151990319204,15.9035568800183,5.06137181341451,14.7093738493466,"dickcissel",0.649161996157391
"117",195.20512120763,195.264339990559,195.337376489505,NA,195.267010641554,344.091588483172,4565865.33326589,279015.203396739,195.187780883531,0.452540267174776,0.0306808583960931,0.089164802113707,"oriole song?",0.665315106783858
"118",197.817389576777,197.79672106622,197.894257857614,NA,197.84908903398,344.091588483172,4565902.45327667,279041.15916206,197.67276634348,28.9762191311073,0.477232786688625,1.38693534704631,"dickcissel",0.758500554954265
"119",203.228396129144,203.287621992359,203.358576899074,NA,203.290176833517,344.091588483172,4565864.0055184,279015.752176829,203.213392327193,9.20723851736444,0.651441471466927,1.89322114597052,"oriole song?",0.680048930473283
"120",204.729386819452,204.708834531855,204.80474520731,NA,204.759576620443,344.091588483172,4565933.66229964,279050.940980376,204.492129143377,20.0927086313342,0.216229770058668,0.628407602208046,"dickcissel",0.768489030143111
"121",208.969312729144,209.028306334072,209.100770919653,NA,209.031209562661,344.091588483172,4565864.92067085,279015.47474729,208.952778751018,4.01681651638078,0.275334901125501,0.800179110274783,"oriole song?",0.727518659892907
"122",220.670115907972,220.728986691871,220.802371968842,NA,220.73200570643,344.091588483172,4565865.52315688,279015.246613221,220.652431268986,0.300460296588303,0.0200657150883092,0.0583150409946464,"oriole song?",0.740581886833371
"123",224.358299303973,224.335657175927,224.250197656739,NA,224.288166763769,344.091588483172,4565805.0909364,279033.294872945,224.175199458425,12.4008277543051,0.345046834087426,1.00277613762215,"oakalee",0.713080443460421
"124",217.417203816248,217.43729120604,217.391426934549,NA,217.465041993094,344.091588483172,4565850.27481967,279028.011546815,217.483987959759,4.86574296602127,42.9279693940289,124.757392597896,"yellowthroat",0.253275811820738
"125",225.845663629144,225.905005621502,225.976773432222,NA,225.907676591804,344.091588483172,4565864.51328331,279015.553905141,225.829938410659,6.17214419249616,0.432035925520907,1.25558409441339,"oriole song?",0.600870217235474
"126",228.638387807311,228.697490150119,228.771687393841,NA,228.70039301568,344.091588483172,4565866.13272199,279014.898515902,228.619529454909,4.02070474332614,0.262163778878519,0.761901155544639,"oriole song?",0.726241270047358
"127",230.831804625364,230.773051697816,230.679348906253,NA,230.755983159576,344.091588483172,4565836.77545518,279044.176659135,230.705676482589,27.6684947250255,10.3550528914835,30.0938855760198,"cheer var",0.731953029071185
"128",232.509618856951,232.430429175466,232.373417249353,NA,232.420327265951,344.091588483172,4565829.75218449,279066.382420388,232.315980651423,38.2263252113166,1.25537690941209,3.64838011573038,"cheer var",0.663993649429223
"129",234.099949428519,234.045027506999,234.450149249454,NA,234.049207610963,344.091588483172,4565891.56464973,278997.379559049,234.202199507305,213.839596200717,84.3168894695968,245.041995479411,"cheer var",0.76988479831664
"130",236.173160248899,236.134726578062,236.044157806905,NA,236.09698959008,344.091588483172,4565821.05353031,279039.9396472,236.022222339617,27.113821364035,1.63023513511631,4.73779420852084,"cheer var",0.762986097981333
"131",240.467550330503,240.444792057574,240.359216306819,NA,240.413673602754,344.091588483172,4565870.3318869,279023.327173315,240.504220031574,54.9736644193677,63.5058132516689,184.56078374835,"cheer var",0.700209406075308
"132",239.622669974824,239.574134546202,239.491693985625,NA,239.545338406733,344.091588483172,4565829.86973678,279042.300796531,239.487232593787,29.4442776294203,3.20383427960017,9.31099273226451,"cheer var",0.69752219388845
"133",246.222433808535,246.167394680936,246.073572708151,NA,246.13766890738,344.091588483172,4565828.44443033,279046.128699803,246.075122833716,6.36539865162034,1.98183511784714,5.75961512626183,"cheer",0.707962035997329
"134",247.175996161583,247.118403532881,247.072306207085,NA,247.126415410664,344.091588483172,4565853.83790202,279015.112841075,247.195235330421,57.422303153935,55.5173595268174,161.344715723943,"cheer var",0.795556635818862
